move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qf4 e6,Nf3 Bd6,Qg5 O-O,Ne5 Bh5,g4 Bg6,Nxg6 fxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Be4,Nxe4 Nxe4,Qf3 Ng5,Qf4 f6,Bc4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nbd7,O-O h6,Bd2 b6,Qc1 Bb7,Rf2 c5,dxc5 Bxc5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Be2 Qxf3,Bxf3 e6,Nb5 Bb4+,c3 Ba5,b4 Bb6,Bxb6 axb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 c6,O-O-O Bb4,Bc4 Nbd7,Kb1 a5,Ne4 b5,Bd3 Qb6,c3 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 Bg4,Bxf7+ Kxf7,Ne5+ Ke8,Nxg4 Nxg4,Qxg4 g6,O-O Bg7,d5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qd7,Qxa8 Qe6+,Be2 Bxe2,Qxb8+ Kd7,Ngxe2 Ng4,O-O h5,Bf4 Qc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qg3 Qxd4,Be3 Qb4,Rd1 Bxd1,Kxd1 Qxb2,Nb5 Na6,Qf3 O-O,Ke2 Qxb5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O Nbd7,Bd3 O-O,Nge2 h6,h4 a6,g4 Rb8,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Be7,O-O-O O-O,Nh3 h6,g4 Nc6,Qe3 Nxg4,Qd2 Nb4,Bxh6 Nxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 e6,Bg5 Be7,h3 Bf5,O-O-O O-O,g4 Bg6,h4 Nxg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Bg4,Qxb7 Qxe3+,Kb1 Bxd1,Nxd1 Qe1,Ne2 Qxd1+,Nc1 g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bd3 e6,O-O-O Bb4,Bb5+ Nbd7,Bxd7+ Bxd7,Nb5 b6,a3 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,h3 Bh5,g4 Bg6,O-O-O Bb4,Nge2 O-O,a3 Ba5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nc6,O-O Nxd4,Nxd4 Qxd4+,Kh1 Qc5,Bh4 Qb4,Be1 Qxb2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,O-O-O Bd6,Nge2 O-O,h4 Nd5,Bd2 Nd7,g4 Nxc3,Bxc3 f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,h3 e6,O-O-O Bb4,Nb5 O-O,Bf4 Qc5,Nxc7 e5,Nxa8 exf4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nc6,Ne4 Bd7,Nxf6+ Bxf6,Bxf6 Qxf6,O-O Qh6,Ne5 Nxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 e6,Nf3 Bb4,Be2 Bxc3+,bxc3 Qa4,O-O O-O,Bd3 b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,a3 Bd6,h3 Bh5,g4 Bg6,Qd2 Nbd7,O-O-O O-O,h4 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Nd5,O-O f6,Qh5+ Kd7,Nxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 Bd7,Be3 e5,O-O-O exd4,Bxd4 Bg4,Bxc6+ bxc6,Qxc6+ Nd7,Nf3 Bd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Bb5 a6,Bxc6+ bxc6,Qxc6+ Bd7,Qf3 e6,Nge2 Bd6,Bg5 O-O,O-O Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bd3 Nc6,O-O-O e6,Nge2 Bd6,Bg5 Ne5,Qf2 Nxd3+,Rxd3 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,O-O-O Be7,Bd3 O-O,Nge2 Nbd7,Bg5 h6,h4 e5,g4 exd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 e6,Be3 g6,Bd3 Bg7,O-O-O Nbd7,Nge2 Nd5,Nxd5 cxd5,Rhf1 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O Bxc3,bxc3 O-O,Bg5 h6,Bh4 Nbd7,Qe1 Qe8,Ne5 b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qd6,Bf4 Qc6,Bb5 Bd7,Bxc6 Bxc6,d5 Bd7,O-O-O Bf5,h3 Na6,d6 cxd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,h3 Bd7,Be3 e6,O-O-O Bb4,Nge2 O-O,a3 Be7,d5 exd5,Nxd5 a5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O c6,Bd3 O-O,h4 h6,g4 Nbd7,Bxf6 Bxf6,g5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Qxd4,Be3 Qb4,O-O-O Nd5,Nxd5 cxd5,Qxd5 Qd6,Qb5+ Bd7,Qxb7 Qe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Be3 Qb8,Qxb8+ Rxb8,Be2 Bxe2,Ngxe2 Rxb2,Kd2 e6,Rhb1 Rxb1
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 O-O,h3 h6,O-O-O a5,a3 Bd6,Nf4 Qe7,Nb1 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qg3 e6,Nf3 Bd6,Bf4 Bxf3,gxf3 Nxd4,O-O-O Nc6,Bxd6 cxd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qe3 Nc6,Nge2 e6,Bd2 Bd6,O-O-O Nb4,a3 Nbd5,Nxd5 Nxd5,Qe4 Bf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,O-O-O O-O,Kb1 Nbd7,Bxd6 cxd6,Bc4 Nb6,Bb3 d5,Nge2 Bd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 Nbd7,O-O-O Nb6,d5 cxd5,Bb5+ Nfd7,Bxb6 axb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 a6,h3 Nc6,O-O-O Bd6,Be3 e5,g4 e4,Nxe4 Be6,Nxf6+ gxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 g6,Bf4 Bg7,O-O-O Bf5,Kb1 O-O,Bc4 Nbd7,Nge2 Nb6,Bb3 Nbd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e5,h3 Bxf3,Qxf3 exd4,Qxb7 dxe3,Bd3 Ne4,O-O-O Nxc3,Bb5+ Nxb5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rc8,Bf4 e5,dxe5 Nh5,e6 Nxf4,exd7+ Qxd7,Qe4+ Qe6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 Qxd4,Bxc6+ bxc6,Qxc6+ Kd8,Qxa8+ Kd7,Qf3 e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Be7,O-O-O Nc6,Nb5 Bd6,Bxd6 cxd6,d5 Nxd5,Bc4 Nce7,Qg3 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be3 e6,Bd3 Bb4,O-O Bxc3,bxc3 O-O,Bg5 h6,Bh4 Re8,Qe2 e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e5,Be3 exd4,Bxd4 Qxd4,Nb5 Qb4+,c3 Qe7+,Be2 a6,Nd4 Bg4,Qd3 Qe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 O-O,O-O-O a5,a3 Bxc3,Nxc3 c6,h4 b5,g4 b4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bg5 Nd5,Nxd5 Qxd5,Bd3 Bg4,Be3 O-O,O-O Nb4,c4 Qh5,Be4 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O c5,dxc5 Bxc5+,Kh1 Nc6,Qe1 Nb4,Be4 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O Bxf3,Qxf3 Qxd4+,Be3 Qb4,Nb5 Bd6,Nxd6+ cxd6,a3 Qg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bd6,O-O Nc6,Be3 O-O,Qe2 Re8,Bg5 h6,Bh4 e5,d5 Nd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qe5,O-O-O Nc6,Bf4 Qf5,Nb5 Nd7,Nxc7+ Kd8,Nxa8 e5,Bg3 Nd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e5,d5 Nb4,Bd3 Bg4,Qg3 Bd6,Ne4 Bf5,Nxd6+ Qxd6,Bxf5 g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,Nf3 Bb4,Bb5 Bxc3+,bxc3 O-O,Bd3 Ne7,O-O c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 Bxc3+,bxc3 Nbd7,O-O b6,Qe1 Bb7,Qh4 Qe7,Ne5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Bg2 c6,O-O Nbd7,Nxg6 hxg6,Qf3 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e5,d5 e4,Ne5 Bxd1,Bb5+ c6,dxc6 bxc6,Nxc6 Qc8,Nxa7+ Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Be7,Nb5 Na6,O-O-O c6,Nc3 O-O,Bxa6 bxa6,h4 Bd6,Be3 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be3 e6,Bd3 Bb4,a3 Bxc3+,bxc3 O-O,O-O b6,Ng5 Bb7,Rxf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,a3 Bd6,h3 Bh5,Be2 Nc6,Nh4 Bxe2,Qxe2 Qe7,Qb5 Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Nc6,Be2 Qe6,O-O-O g6,Nb5 Qe5,Bf4 Ne4,Qf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 a6,Bxd7+ Qxd7,Qxa8+ Qd8,Qxa6 Qxd4,Bd2 Qe5+,Nge2 Ne4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 O-O,O-O-O a6,h4 Nc6,g4 e5,dxe5 Nxe5,Rxd8 Nxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Bg5 Bg7,h4 O-O,h5 Bg4,Qg3 Bxh5,Bxf6 exf6,Rxh5 gxh5,Bd3 Qxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bb5 Rb8,Bxd7+ Nxd7,Qc6 Rb6,Qe4 Re6,Qxe6 Bxe6,Nge2 Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,O-O Nb8,Bd3 Bc6,Qe1 Bxf3,Rxf3 Qxd4+,Be3 Qd7,Qf2 Qe6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bf4 Nb6,Bb5+ Bd7,Bxd7+ Nfxd7,O-O-O Qc8,Qc6 e6,Bxc7 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bd3 Qa5,O-O Qh5,h3 e6,Ne5 Bd6,Qxh5 Nxh5,Bg5 f6,Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bg5 h6,Bxf6 exf6,Nf3 Bd6,Bb5 O-O,Qc6 Nb6,O-O-O Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 a6,Bxc6+ bxc6,Qxc6+ Qd7,Qxa8+ Qd8,Qc6+ Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bf4 Bg4,Qg3 Na6,h3 Bf5,O-O-O Nb4,Bd3 Nh5,Qe3 Nxd3+,cxd3 e6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be3 e6,Bd3 Bb4,O-O Bxc3,bxc3 Nd5,Bd2 O-O,Bxh7+ Kxh7,Ng5+ Kg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O h6,Be3 Bd7,d5 O-O,dxe6 Bxe6,Rxd8 Rxd8,Bd3 a5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e5,dxe5 Nxe5,Qe2 Be7,Rd1 Bd7,g3 O-O,Bg2 Bb4,Bxb7 Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 h6,Bc4 e6,O-O Be7,Bf4 O-O,Qd3 Nc6,Nb5 Bd6,Nxd6 cxd6,a3 d5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,O-O-O Nc6,Kb1 O-O,Bc4 a6,a3 h6,Bxd6 cxd6,g4 d5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Bg4,Nb5 Na6,Qxb7 Rb8,Qxa6 Bxd1,Qc6+ Nd7,Nxc7+ Kd8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bd7,Bd3 e6,Nge2 Bc6,Qf2 Nbd7,O-O Bd6,Bg5 Qe7,Nb5 h6,Nxd6+ Qxd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bc4 Bd6,Be3 Nc6,Nge2 Bd7,O-O Qe7,a3 O-O,Bd3 e5,Bg5 exd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,O-O-O Qxf3,gxf3 e6,Bf4 c6,a4 Bb4,Ne4 Nxe4,fxe4 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Be3 Bg7,O-O-O c6,h3 O-O,g4 Nd5,Nxd5 cxd5,Bd3 Nc6,c3 Re8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be2 Bxf3,Bxf3 e6,O-O Nc6,Be3 Nxd4,Bxd4 e5,Bxe5 Qxd1,Raxd1 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Be7,Nge2 O-O,Bg5 Nbd7,O-O-O c6,h4 Nd5,Nxd5 exd5,Nc3 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Nd5,Nxd5 Qxd5,c4 Bb4+,Kd1 Qxf3+,Nxf3 Nd7,a3 Ba5,b4 Bb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 h6,Bd2 Nc6,Ne2 Bd7,O-O O-O,Qc1 Be8,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O O-O,h4 c6,h5 Nd5,Nxd5 exd5,h6 g6,Bd3 f5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 e6,Ne5 Bd7,Qe2 a6,Bxc6 Bxc6,Be3 Bd6,O-O-O O-O,Rhf1 Qe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,d5 Nb4,a3 Bxb5,axb4 Bd7,O-O Bg4,h3 Bh5,g4 Bg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Bd2 O-O,O-O-O Nc6,Bd3 Nxd4,Qf4 Bxc3,Bxc3 c5,Nf3 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Bd6,Bg5 Nbd7,h3 Bxf3,Qxf3 c6,Ne4 Be7,Rae1 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Bd7,O-O O-O,Qe1 Nc6,Ne4 h6,Nxf6+ Bxf6,Bxf6 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Bg4,Nb5 Na6,Qxb7 Bxd1,Qxa8+ Kd7,Qxa7 Nd5,Qd4 Qxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Nc6,Bg5 Qe7,Qe2 O-O,Rad1 h6,Be3 g5,Qf2 Bg7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,O-O a6,Bd3 e6,Qe1 Bb4,Bg5 Bxc3,bxc3 h6,Bd2 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,Bc4 e6,O-O Bd6,Be3 O-O,Qe1 Bxf3,Rxf3 Nbd7,Qf2 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Qxd4,Be3 Qb4,O-O-O e6,Bd3 Bc5,Bxc5 Qxc5,Nge2 O-O,Rhf1 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bd3 Bb4,O-O Bxc3,bxc3 Nc6,Qe1 O-O,Rb1 b6,Qg3 Ne7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 h6,O-O-O e6,Bc4 Bb4,Bd2 O-O,a3 Bxc3,Bxc3 b5,Ba2 a5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be2 e5,O-O Bd6,d5 Nd4,Bd3 Bc5,Kh1 Bg4,Bg5 O-O,Be2 Bf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 Bxc3+,bxc3 O-O,O-O Nbd7,Qe1 Qe8,Qh4 Nd5,Qxh7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,h3 e6,Be3 Bb4,Ne2 Bxc3+,Nxc3 h6,d5 Nxd5,Nxd5 Qxd5,Qxd5 exd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 h6,Be3 g6,O-O-O Bg7,h3 O-O,Bd3 Kh7,g4 Ne8,g5 h5,Nge2 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nc6,Be3 Nb4,O-O Nxd3,Qxd3 Be7,Rad1 c6,Ne5 Bd7,Qe2 Qc7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,a3 a6,h3 Bxf3,Qxf3 c6,g4 Be7,g5 Nd5,Nxd5 cxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Nd7,Bb5 Qe5+,Qe4 Qxe4+,Nxe4 f5,Bxd7+ Nxd7,Nf2 Bh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 Na6,Bd3 Nc7,O-O Ncd5,Nxd5 cxd5,Bd2 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bd3 Nc6,Bb5 Bd7,Nge2 a6,Ba4 h6,O-O Be7,Ne4 O-O,c3 Nxd4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,h4 Be4,Nxe4 Nxe4,Qf3 Nf6,g5 Qd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nd5,Nxd5 Qxd5,Be3 Bg4,Be2 c6,O-O h6,c4 Qd8,Ne5 Bxe2,Qxe2 f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Qd2 Bxc3,bxc3 Nbd7,Bd3 h6,Bh4 g5,Nxg5 hxg5,Bxg5 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 Nc6,h3 Bh5,Bb5 e6,g4 Bg6,Ne5 Qd6,Qf3 Nd5,Bxc6+ bxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,Bd3 Nc6,Nge2 Nd5,Bxe7 Qxe7,Nxd5 exd5,h4 Qb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,Bg5 Bxc3+,bxc3 Nbd7,O-O O-O,Ne5 Nxe5,dxe5 h6,exf6 gxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be3 e6,Bc4 Bb4,O-O Bxc3,bxc3 c6,Qb1 b5,Bd3 Nd5,Bd2 Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,O-O-O O-O,h3 Nc6,d5 exd5,Nxd5 Nxd5,Rxd5 Qe8,Bd3 Be6
